0.6504590511322021,0.6055517851274147,0.10547798886091364,0.7958059031755177,1.1233211233211229,30.0,3.7626373626373493;0.6504590511322021,0,-0.6357289997711142,-0.7958059031755177,-0.0019536019536019467,30.0,-0.5274725274725256
0.6817138195037842,0.6301247192190483,0.1413366903181501,0.7764939395958705,1.1389499389499385,30.0,3.0593406593406485;0.6817138195037842,0,-0.6357289997711142,-0.7764939395958705,-0.021489621489621413,30.0,-0.5274725274725256
0.7129662036895752,0.6540803559841488,0.17681391622796916,0.7564250709195519,1.119413919413919,30.0,2.9890109890109784;0.7129662036895752,0,-0.6357289997711142,-0.7564250709195519,-0.00586080586080584,30.0,-0.6681318681318658
0.7449045181274414,0.6779016197959443,0.2115281910429534,0.7351526330484269,1.0881562881562878,30.0,2.2153846153846075;0.7449045181274414,0,-0.6357289997711142,-0.7351526330484269,0.00586080586080584,30.0,-0.5274725274725256
0.7764079570770264,0.7007212556265847,0.2454795147631028,0.7134351560675312,1.045177045177045,30.0,3.2703296703296587;0.7764079570770264,0,-0.6357289997711142,-0.7134351560675312,-0.0019536019536019467,30.0,-0.4571428571428555
0.8076565265655518,0.7226693657446327,0.27714198519874955,0.6911938858339607,0.9826617826617827,30.0,2.567032967032958;0.8076565265655518,0,-0.6357289997711142,-0.6911938858339607,0.0019536019536019467,30.0,-0.6681318681318658
0.852729320526123,0.7530789102371704,0.3072785534447249,0.6579302052315245,0.9318681318681321,30.0,2.9186813186813083;0.852729320526123,0,-0.6357289997711142,-0.6579302052315245,-0.00586080586080584,30.0,-0.5274725274725256
0.8846065998077393,0.7736657910378886,0.3461890592813006,0.6335939107801764,0.8068376068376075,30.0,2.9186813186813083;0.8846065998077393,0,-0.6357289997711142,-0.6335939107801764,0.009768009768009733,30.0,-0.5274725274725256
0.9167475700378418,0.7936270278282486,0.3702220187685974,0.6084045863572203,0.7052503052503045,30.0,3.340659340659329;0.9167475700378418,0,-0.6357289997711142,-0.6084045863572203,0.009768009768009733,30.0,-0.24615384615384528
0.9488770961761475,0.812761817938173,0.3915846494239723,0.5825961099267967,0.6349206349206344,30.0,2.0043956043955973;0.9488770961761475,0,-0.6357289997711142,-0.5825961099267967,0.013675213675213627,30.0,-0.4571428571428555
0.9803752899169922,0.8307063569477308,0.40989547570000795,0.5567108302580698,0.5137973137973137,30.0,2.496703296703288;0.9803752899169922,0,-0.6357289997711142,-0.5567108302580698,-0.009768009768009733,30.0,-0.4571428571428555
1.0116264820098877,0.8476957860089351,0.4251544975967043,0.530482661717321,0.4395604395604398,30.0,3.692307692307679;1.0116264820098877,0,-0.6357289997711142,-0.530482661717321,-0.00586080586080584,30.0,-0.38681318681318544
1.0433566570281982,0.8640985734239438,0.4373617151140614,0.5033226156320667,0.33797313797313855,30.0,3.1999999999999886;1.0433566570281982,0,-0.6357289997711142,-0.5033226156320667,0.01758241758241752,30.0,-0.24615384615384528
1.0748534202575684,0.8795204082750876,0.44651712825207923,0.47586116822832175,0.24810744810744723,30.0,2.778021978021968;1.0748534202575684,0,-0.6357289997711142,-0.47586116822832175,-0.00586080586080584,30.0,-0.38681318681318544
1.1064777374267578,0.8941269181377409,0.4530022125581752,0.44781363786904205,0.1543345543345538,30.0,3.481318681318669;1.1064777374267578,0,-0.6357289997711142,-0.44781363786904205,-0.009768009768009733,30.0,-0.4571428571428555
1.1383347511291504,0.9079368378165956,0.45643549248493187,0.4191070251565833,0.013675213675213627,30.0,3.621978021978009;1.1383347511291504,0,-0.6357289997711142,-0.4191070251565833,0.00586080586080584,30.0,-0.1758241758241752
