1.028623342514038,1.0471975511965976,0.6651026169222547,0,-0.5958485958485955,30.0,2.9186813186813083;1.028623342514038,0,-0.5937666895551992,0,-0.013675213675213627,30.0,-0.10549450549450512
1.059884786605835,1.0471975511965976,0.6460288395513842,0,-0.5919413919413916,30.0,3.621978021978009;1.059884786605835,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.03516483516483504
1.0915396213531494,1.0471975511965976,0.6277180132753486,0,-0.6036630036630033,30.0,3.2703296703296587;1.0915396213531494,0,-0.5937666895551992,0,0.009768009768009733,30.0,-0.10549450549450512
1.1227977275848389,1.0471975511965976,0.6101701380941478,0,-0.5333333333333332,30.0,4.254945054945068;1.1227977275848389,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.38681318681318544
1.1540491580963135,1.0471975511965976,0.5937666895551992,0,-0.4981684981684982,30.0,4.254945054945068;1.1540491580963135,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.38681318681318544
1.1859347820281982,1.0471975511965976,0.5785076676585028,0,-0.46300366300366314,30.0,3.9736263736263595;1.1859347820281982,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.03516483516483504
1.2171807289123535,1.0471975511965976,0.5647745479514761,0,-0.40048840048840084,30.0,4.536263736263749;1.2171807289123535,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.4571428571428555
1.2484166622161865,1.0471975511965976,0.5533302815289538,0,-0.3301587301587299,30.0,5.098901098901109;1.2484166622161865,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.4571428571428555
1.2803902626037598,1.0471975511965976,0.5434119172961012,0,-0.27545787545787537,30.0,3.9032967032966894;1.2803902626037598,0,-0.5937666895551992,0,-0.013675213675213627,30.0,-0.5978021978021957
1.3116824626922607,1.0471975511965976,0.5354009308003356,0,-0.22466422466422475,30.0,4.536263736263749;1.3116824626922607,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.03516483516483504
1.3429980278015137,1.0471975511965976,0.5296787975890744,0,-0.1465201465201469,30.0,3.9736263736263595;1.3429980278015137,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.1758241758241752
1.3745603561401367,1.0471975511965976,0.5262455176623178,0,-0.10354090354090317,30.0,4.114285714285728;1.3745603561401367,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.5274725274725256
1.4060652256011963,1.0471975511965976,0.5239566643778133,0,-0.05665445665445645,30.0,3.8329670329670193;1.4060652256011963,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.31648351648351536
1.4370701313018799,1.0471975511965976,0.5239566643778133,0,-0.009768009768009733,30.0,3.9032967032966894;1.4370701313018799,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.24615384615384528
1.4687180519104004,1.0471975511965976,0.5239566643778133,0,-0.00586080586080584,30.0,4.184615384615398;1.4687180519104004,0,-0.5937666895551992,0,-0.009768009768009733,30.0,0.10549450549450512
1.5002758502960205,1.0471975511965976,0.5239566643778133,0,0.0019536019536019467,30.0,3.9032967032966894;1.5002758502960205,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.1758241758241752
1.5314395427703857,1.0471975511965976,0.5239566643778133,0,-0.009768009768009733,30.0,3.8329670329670193;1.5314395427703857,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.1758241758241752
1.5633726119995117,1.0471975511965976,0.5239566643778133,0,0.0019536019536019467,30.0,4.043956043956058;1.5633726119995117,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.03516483516483504
1.594853162765503,1.0471975511965976,0.5239566643778133,0,-0.009768009768009733,30.0,3.8329670329670193;1.594853162765503,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.03516483516483504
1.626108169555664,1.0471975511965976,0.5239566643778133,0,-0.0019536019536019467,30.0,3.621978021978009;1.626108169555664,0,-0.5937666895551992,0,-0.009768009768009733,30.0,0.10549450549450512
1.6573634147644043,1.0471975511965976,0.5239566643778133,0,-0.013675213675213627,30.0,4.325274725274738;1.6573634147644043,0,-0.5937666895551992,0,-0.013675213675213627,30.0,-0.10549450549450512
1.689711093902588,1.0471975511965976,0.5239566643778133,0,-0.0019536019536019467,30.0,4.043956043956058;1.689711093902588,0,-0.5937666895551992,0,0.009768009768009733,30.0,-0.10549450549450512
1.7205932140350342,1.0471975511965976,0.5239566643778133,0,-0.00586080586080584,30.0,3.9032967032966894;1.7205932140350342,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.4571428571428555
1.7520558834075928,1.0471975511965976,0.5239566643778133,0,0.00586080586080584,30.0,4.114285714285728;1.7520558834075928,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.38681318681318544
1.7841854095458984,1.0471975511965976,0.5239566643778133,0,0.0019536019536019467,30.0,4.114285714285728;1.7841854095458984,0,-0.5937666895551992,0,-0.013675213675213627,30.0,-0.1758241758241752
1.8154363632202148,1.0471975511965976,0.5239566643778133,0,0.0019536019536019467,30.0,4.114285714285728;1.8154363632202148,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.10549450549450512
1.846670389175415,1.0471975511965976,0.5239566643778133,0,-0.00586080586080584,30.0,4.254945054945068;1.846670389175415,0,-0.5937666895551992,0,-0.009768009768009733,30.0,-0.4571428571428555
1.893775224685669,1.0471975511965976,0.5239566643778133,0,0.0019536019536019467,30.0,3.9736263736263595;1.893775224685669,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.1758241758241752
1.9252605438232422,1.0471975511965976,0.5239566643778133,0,-0.009768009768009733,30.0,4.114285714285728;1.9252605438232422,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.10549450549450512
1.9565000534057617,1.0471975511965976,0.5239566643778133,0,0.00586080586080584,30.0,4.043956043956058;1.9565000534057617,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.10549450549450512
1.9881749153137207,1.0471975511965976,0.5239566643778133,0,0.00586080586080584,30.0,4.043956043956058;1.9881749153137207,0,-0.5937666895551992,0,-0.013675213675213627,30.0,0.1758241758241752
2.0194270610809326,1.0471975511965976,0.5239566643778133,0,-0.0019536019536019467,30.0,3.9736263736263595;2.0194270610809326,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.38681318681318544
2.0506794452667236,1.0471975511965976,0.5239566643778133,0,0.00586080586080584,30.0,3.9736263736263595;2.0506794452667236,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.03516483516483504
2.082345724105835,1.0471975511965976,0.5239566643778133,0,-0.0019536019536019467,30.0,4.114285714285728;2.082345724105835,0,-0.5937666895551992,0,-0.009768009768009733,30.0,-0.38681318681318544
2.114032030105591,1.0471975511965976,0.5239566643778133,0,-0.009768009768009733,30.0,4.114285714285728;2.114032030105591,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.31648351648351536
2.145296573638916,1.0471975511965976,0.5239566643778133,0,-0.0019536019536019467,30.0,4.325274725274738;2.145296573638916,0,-0.5937666895551992,0,0.009768009768009733,30.0,-0.10549450549450512
2.1769495010375977,1.0471975511965976,0.5239566643778133,0,-0.013675213675213627,30.0,4.395604395604408;2.1769495010375977,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.10549450549450512
2.2084434032440186,1.0471975511965976,0.5239566643778133,0,-0.0019536019536019467,30.0,3.9736263736263595;2.2084434032440186,0,-0.5937666895551992,0,-0.009768009768009733,30.0,-0.6681318681318658
2.2394704818725586,1.0471975511965976,0.5239566643778133,0,0.0019536019536019467,30.0,4.043956043956058;2.2394704818725586,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.4571428571428555
2.2711071968078613,1.0471975511965976,0.5239566643778133,0,0.00586080586080584,30.0,4.184615384615398;2.2711071968078613,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.4571428571428555
2.302800416946411,1.0471975511965976,0.5254825665674829,0,0.1504273504273499,30.0,4.043956043956058;2.302800416946411,0,-0.5937666895551992,0,-0.009768009768009733,30.0,-0.03516483516483504
2.334287643432617,1.0471975511965976,0.5327306019684137,0,0.24810744810744723,30.0,3.9736263736263595;2.334287643432617,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.1758241758241752
2.3659143447875977,1.0471975511965976,0.5411230640115967,0,0.3106227106227113,30.0,3.551648351648339;2.3659143447875977,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.38681318681318544
2.3971710205078125,1.0471975511965976,0.552567330434119,0,0.40048840048840084,30.0,3.410989010988999;2.3971710205078125,0,-0.5937666895551992,0,0.013675213675213627,30.0,0.31648351648351536
2.428626775741577,1.0471975511965976,0.5655374990463109,0,0.44737484737484756,30.0,3.0593406593406485;2.428626775741577,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.24615384615384528
2.4598870277404785,1.0471975511965976,0.5811779964904247,0,0.541147741147741,30.0,2.778021978021968;2.4598870277404785,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.4571428571428555
2.4916903972625732,1.0471975511965976,0.6006332494087125,0,0.6544566544566539,30.0,2.707692307692298;2.4916903972625732,0,-0.5937666895551992,0,-0.00586080586080584,30.0,0.1758241758241752
2.5229365825653076,1.0471975511965976,0.6219958800640875,0,0.6739926739926734,30.0,2.1450549450549374;2.5229365825653076,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.4571428571428555
2.5542922019958496,1.0471975511965976,0.6433585107194624,0,0.689621489621489,30.0,2.0747252747252674;2.5542922019958496,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.5274725274725256
2.5859556198120117,1.0471975511965976,0.6654840924696721,0,0.7052503052503045,30.0,2.2857142857142776;2.5859556198120117,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.03516483516483504
2.61720871925354,1.0471975511965976,0.6879911497672992,0,0.7013431013431006,30.0,1.5120879120879067;2.61720871925354,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.31648351648351536
2.648671865463257,1.0471975511965976,0.710116731517509,0,0.7326007326007318,30.0,1.1604395604395563;2.648671865463257,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.10549450549450512
2.680595874786377,1.0471975511965976,0.7330052643625535,0,0.7130647130647123,30.0,1.793406593406587;2.680595874786377,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.24615384615384528
2.712769031524658,1.0471975511965976,0.7555123216601825,0,0.6778998778998773,30.0,1.0901098901098862;2.712769031524658,0,-0.5937666895551992,0,0.0019536019536019467,30.0,0.03516483516483504
2.7442378997802734,1.0471975511965976,0.77649347676814,0,0.6310134310134305,30.0,1.0901098901098862;2.7442378997802734,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.10549450549450512
2.7761335372924805,1.0471975511965976,0.7959487296864278,0,0.5997557997557994,30.0,0.879120879120876;2.7761335372924805,0,-0.5937666895551992,0,-0.00586080586080584,30.0,0.03516483516483504
2.807634115219116,1.0471975511965976,0.8150225070572983,0,0.5684981684981683,30.0,1.1604395604395563;2.807634115219116,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.10549450549450512
2.838919162750244,1.0471975511965976,0.8325703822384991,0,0.541147741147741,30.0,1.0901098901098862;2.838919162750244,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.03516483516483504
2.8705217838287354,1.0471975511965976,0.8497367818722825,0,0.5294261294261293,30.0,0.24615384615384528;2.8705217838287354,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.31648351648351536
2.9017927646636963,1.0471975511965976,0.8661402304112311,0,0.4942612942612943,30.0,0.5274725274725256;2.9017927646636963,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.1758241758241752
2.9332499504089355,1.0471975511965976,0.8817807278553449,0,0.4864468864468865,30.0,-0.10549450549450512;2.9332499504089355,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.1758241758241752
2.9647743701934814,1.0471975511965976,0.8966582742046239,0,0.46691086691086703,30.0,0.24615384615384528;2.9647743701934814,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.1758241758241752
2.996654748916626,1.0471975511965976,0.910772869459068,0,0.4356532356532359,30.0,-0.1758241758241752;2.996654748916626,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.31648351648351536
3.0277209281921387,1.0471975511965976,0.9245059891660947,0,0.40439560439560474,30.0,-0.6681318681318658;3.0277209281921387,0,-0.5937666895551992,0,-0.013675213675213627,30.0,0.03516483516483504
3.0592563152313232,1.0471975511965976,0.9370946822308692,0,0.39658119658119695,30.0,0.38681318681318544;3.0592563152313232,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.03516483516483504
3.0909290313720703,1.0471975511965976,0.9485389486533915,0,0.34969474969475023,30.0,-0.7384615384615358;3.0909290313720703,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.4571428571428555
3.122180700302124,1.0471975511965976,0.959220263981079,0,0.3028083028083035,30.0,-0.879120879120876;3.122180700302124,0,-0.5937666895551992,0,-0.009768009768009733,30.0,-0.31648351648351536
3.1534335613250732,1.0471975511965976,0.9679942015716794,0,0.24029304029303944,30.0,-0.5978021978021957;3.1534335613250732,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.10549450549450512
3.1850998401641846,1.0471975511965976,0.9748607614251927,0,0.2012210012210005,30.0,-0.31648351648351536;3.1850998401641846,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.10549450549450512
3.2163517475128174,1.0471975511965976,0.9794384679942016,0,0.11526251526251485,30.0,-0.4571428571428555;3.2163517475128174,0,-0.5937666895551992,0,0.013675213675213627,30.0,0.03516483516483504
3.24809193611145,1.0471975511965976,0.9821087968261235,0,0.013675213675213627,30.0,-0.24615384615384528;3.24809193611145,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.4571428571428555
3.27974796295166,1.0471975511965976,0.9821087968261235,0,0.0019536019536019467,30.0,-0.4571428571428555;3.27974796295166,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.03516483516483504
3.31101655960083,1.0471975511965976,0.9821087968261235,0,-0.009768009768009733,30.0,-0.4571428571428555;3.31101655960083,0,-0.5937666895551992,0,0.01758241758241752,30.0,-0.03516483516483504
3.3422553539276123,1.0471975511965976,0.9821087968261235,0,0.00586080586080584,30.0,-0.38681318681318544;3.3422553539276123,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.10549450549450512
3.374119281768799,1.0471975511965976,0.9821087968261235,0,0.0019536019536019467,30.0,-0.4571428571428555;3.374119281768799,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.38681318681318544
3.4056267738342285,1.0471975511965976,0.9821087968261235,0,-0.00586080586080584,30.0,-0.4571428571428555;3.4056267738342285,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.03516483516483504
3.437006950378418,1.0471975511965976,0.9821087968261235,0,0.00586080586080584,30.0,-0.38681318681318544;3.437006950378418,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.5978021978021957
3.46848726272583,1.0471975511965976,0.9821087968261235,0,-0.00586080586080584,30.0,-0.38681318681318544;3.46848726272583,0,-0.5937666895551992,0,-0.009768009768009733,30.0,-0.38681318681318544
3.4997589588165283,1.0471975511965976,0.9821087968261235,0,-0.00586080586080584,30.0,-0.10549450549450512;3.4997589588165283,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.03516483516483504
3.531224250793457,1.0471975511965976,0.9821087968261235,0,0.0019536019536019467,30.0,-0.4571428571428555;3.531224250793457,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.03516483516483504
3.5624639987945557,1.0471975511965976,0.9821087968261235,0,-0.0019536019536019467,30.0,-0.5274725274725256;3.5624639987945557,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.38681318681318544
3.594341516494751,1.0471975511965976,0.9821087968261235,0,0.00586080586080584,30.0,-0.5978021978021957;3.594341516494751,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.31648351648351536
3.6257803440093994,1.0471975511965976,0.9821087968261235,0,-0.0019536019536019467,30.0,-0.31648351648351536;3.6257803440093994,0,-0.5937666895551992,0,-0.013675213675213627,30.0,-0.10549450549450512
3.6570804119110107,1.0471975511965976,0.9821087968261235,0,-0.00586080586080584,30.0,-0.38681318681318544;3.6570804119110107,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.5978021978021957
3.689305067062378,1.0471975511965976,0.9821087968261235,0,-0.00586080586080584,30.0,-0.4571428571428555;3.689305067062378,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.10549450549450512
3.720576047897339,1.0471975511965976,0.9821087968261235,0,-0.0019536019536019467,30.0,-0.38681318681318544;3.720576047897339,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.10549450549450512
3.751777410507202,1.0471975511965976,0.9821087968261235,0,0.0019536019536019467,30.0,-0.4571428571428555;3.751777410507202,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.5978021978021957
3.783033847808838,1.0471975511965976,0.9821087968261235,0,-0.0019536019536019467,30.0,-0.5274725274725256;3.783033847808838,0,-0.5937666895551992,0,-0.009768009768009733,30.0,-0.10549450549450512
3.8144190311431885,1.0471975511965976,0.9821087968261235,0,-0.00586080586080584,30.0,-0.24615384615384528;3.8144190311431885,0,-0.5937666895551992,0,-0.009768009768009733,30.0,-0.1758241758241752
3.8480794429779053,1.0471975511965976,0.9821087968261235,0,-0.009768009768009733,30.0,-0.38681318681318544;3.8480794429779053,0,-0.5937666895551992,0,-0.013675213675213627,30.0,-0.4571428571428555
3.8800876140594482,1.0471975511965976,0.9821087968261235,0,-0.00586080586080584,30.0,-0.5978021978021957;3.8800876140594482,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.10549450549450512
3.9115805625915527,1.0471975511965976,0.9821087968261235,0,-0.009768009768009733,30.0,-0.38681318681318544;3.9115805625915527,0,-0.5937666895551992,0,-0.01758241758241752,30.0,0.03516483516483504
3.942932605743408,1.0471975511965976,0.9821087968261235,0,0.0019536019536019467,30.0,-0.5274725274725256;3.942932605743408,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,-0.1758241758241752
3.9741568565368652,1.0471975511965976,0.9821087968261235,0,0.0019536019536019467,30.0,-0.5274725274725256;3.9741568565368652,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.1758241758241752
4.005640029907227,1.0471975511965976,0.9821087968261235,0,0.0019536019536019467,30.0,-0.4571428571428555;4.005640029907227,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.10549450549450512
4.0370073318481445,1.0471975511965976,0.9821087968261235,0,0.00586080586080584,30.0,-0.4571428571428555;4.0370073318481445,0,-0.5937666895551992,0,-0.00586080586080584,30.0,-0.24615384615384528
4.068768262863159,1.0471975511965976,0.9821087968261235,0,-0.0019536019536019467,30.0,-0.24615384615384528;4.068768262863159,0,-0.5937666895551992,0,0.00586080586080584,30.0,0.03516483516483504
4.1002936363220215,1.0471975511965976,0.9821087968261235,0,0.0019536019536019467,30.0,-0.4571428571428555;4.1002936363220215,0,-0.5937666895551992,0,-0.013675213675213627,30.0,-0.8087912087912059
4.131505966186523,1.0471975511965976,0.9821087968261235,0,-0.009768009768009733,30.0,-0.5274725274725256;4.131505966186523,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.03516483516483504
4.162540912628174,1.0471975511965976,0.9821087968261235,0,-0.0019536019536019467,30.0,-0.5274725274725256;4.162540912628174,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.24615384615384528
4.194205045700073,1.0471975511965976,0.9821087968261235,0,-0.009768009768009733,30.0,-0.4571428571428555;4.194205045700073,0,-0.5937666895551992,0,-0.013675213675213627,30.0,-0.31648351648351536
4.225457191467285,1.0471975511965976,0.9821087968261235,0,-0.0019536019536019467,30.0,-0.38681318681318544;4.225457191467285,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.31648351648351536
4.256709337234497,1.0471975511965976,0.9821087968261235,0,-0.0019536019536019467,30.0,-0.4571428571428555;4.256709337234497,0,-0.5937666895551992,0,-0.0019536019536019467,30.0,0.10549450549450512
4.288374423980713,1.0471975511965976,0.9821087968261235,0,-0.00586080586080584,30.0,-0.38681318681318544;4.288374423980713,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.1758241758241752
4.319626808166504,1.0471975511965976,0.9821087968261235,0,-0.009768009768009733,30.0,-0.4571428571428555;4.319626808166504,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.1758241758241752
4.3508782386779785,1.0471975511965976,0.9821087968261235,0,-0.00586080586080584,30.0,-0.5274725274725256;4.3508782386779785,0,-0.5937666895551992,0,0.0019536019536019467,30.0,-0.24615384615384528
4.382535219192505,1.0471975511965976,0.9821087968261235,0,-0.00586080586080584,30.0,-0.4571428571428555;4.382535219192505,0,-0.5937666895551992,0,0.00586080586080584,30.0,0.24615384615384528
4.413804531097412,1.0471975511965976,0.9821087968261235,0,0.0019536019536019467,30.0,-0.38681318681318544;4.413804531097412,0,-0.5937666895551992,0,-0.00586080586080584,30.0,0.03516483516483504
4.445056676864624,1.0471975511965976,0.9821087968261235,0,-0.0019536019536019467,30.0,-0.5274725274725256;4.445056676864624,0,-0.5937666895551992,0,-0.009768009768009733,30.0,-0.31648351648351536
4.476944446563721,1.0471975511965976,0.9821087968261235,0,-0.0019536019536019467,30.0,-0.4571428571428555;4.476944446563721,0,-0.5937666895551992,0,0.00586080586080584,30.0,-0.03516483516483504
