t, desired_pos, desired_vel, desired_tor, pos, vel, tau
7.119329929351806641e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.367521367521362663e-02,-1.301098901098896476e+00
7.151130437850952148e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.371428571428566556e+00
7.182497024536132812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.512087912087906716e+00
7.215055465698242188e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.090109890109886237e+00
7.252909898757934570e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,9.768009768009733307e-03,-1.371428571428566556e+00
7.284749746322631836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-5.860805860805839984e-03,-1.230769230769226397e+00
7.316310644149780273e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-5.860805860805839984e-03,-1.301098901098896476e+00
7.347376585006713867e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.427862973983344830e-02,9.768009768009733307e-03,-1.371428571428566556e+00
7.379169702529907227e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.367521367521362663e-02,-1.371428571428566556e+00
7.410362958908081055e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-5.860805860805839984e-03,-1.230769230769226397e+00
7.441654682159423828e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.367521367521362663e-02,-1.301098901098896476e+00
7.473442316055297852e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.371428571428566556e+00
7.504721164703369141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.301098901098896476e+00
7.535978794097900391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.230769230769226397e+00
7.568185567855834961e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.427862973983344830e-02,1.367521367521362663e-02,-1.230769230769226397e+00
7.599686861038208008e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-5.860805860805839984e-03,-1.301098901098896476e+00
7.630895376205444336e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,5.860805860805839984e-03,-1.230769230769226397e+00
7.662652492523193359e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.441758241758236636e+00
7.694147825241088867e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.441758241758236636e+00
7.725517749786376953e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-5.860805860805839984e-03,-1.441758241758236636e+00
7.753548145294189453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.371428571428566556e+00
7.785603761672973633e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.427862973983344830e-02,9.768009768009733307e-03,-1.301098901098896476e+00
7.816709280014038086e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.582417582417576796e+00
7.847946166992187500e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.301098901098896476e+00
7.880240201950073242e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.427862973983344830e-02,5.860805860805839984e-03,-1.160439560439556317e+00
7.912096261978149414e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.301098901098896476e+00
7.943593978881835938e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-5.860805860805839984e-03,-1.301098901098896476e+00
7.975805521011352539e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.427862973983344830e-02,5.860805860805839984e-03,-1.371428571428566556e+00
8.007858514785766602e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.230769230769226397e+00
8.039138793945312500e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.367521367521362663e-02,-1.371428571428566556e+00
8.070772171020507812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.230769230769226397e+00
8.102244853973388672e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.582417582417576796e+00
8.133885860443115234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.230769230769226397e+00
8.167620182037353516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-5.860805860805839984e-03,-1.512087912087906716e+00
8.199079513549804688e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.160439560439556317e+00
8.230145215988159180e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.301098901098896476e+00
8.262276172637939453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.230769230769226397e+00
8.294084787368774414e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.441758241758236636e+00
8.325678348541259766e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.427862973983344830e-02,-1.953601953601946661e-03,-1.371428571428566556e+00
8.357992172241210938e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.427862973983344830e-02,1.953601953601946661e-03,-1.582417582417576796e+00
8.389750242233276367e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.301098901098896476e+00
8.421827077865600586e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,5.860805860805839984e-03,-1.371428571428566556e+00
8.453055381774902344e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.160439560439556317e+00
8.485157251358032227e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,5.860805860805839984e-03,-1.371428571428566556e+00
8.516397476196289062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.427862973983344830e-02,5.860805860805839984e-03,-1.371428571428566556e+00
8.548130989074707031e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.301098901098896476e+00
8.580099582672119141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.582417582417576796e+00
8.611227512359619141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.367521367521362663e-02,-1.512087912087906716e+00
8.643084526062011719e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.512087912087906716e+00
8.674948215484619141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.371428571428566556e+00
8.706225395202636719e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.371428571428566556e+00
8.738041877746582031e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.512087912087906716e+00
8.769402503967285156e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.427862973983344830e-02,5.860805860805839984e-03,-1.371428571428566556e+00
8.801433801651000977e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.441758241758236636e+00
8.818235158920288086e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.512087912087906716e+00
8.849714517593383789e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.441758241758236636e+00
8.881793737411499023e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,5.860805860805839984e-03,-1.441758241758236636e+00
8.913757801055908203e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.371428571428566556e+00
8.945482492446899414e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.441758241758236636e+00
8.977131366729736328e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.441758241758236636e+00
9.008630275726318359e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.512087912087906716e+00
9.040398836135864258e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.758241758241751995e-02,-1.512087912087906716e+00
9.072053909301757812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.367521367521362663e-02,-1.441758241758236636e+00
9.103938817977905273e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-5.860805860805839984e-03,-1.371428571428566556e+00
9.135630607604980469e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.230769230769226397e+00
9.167549848556518555e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.427862973983344830e-02,5.860805860805839984e-03,-1.582417582417576796e+00
9.199043512344360352e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.512087912087906716e+00
9.231449127197265625e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.427862973983344830e-02,1.953601953601946661e-03,-1.230769230769226397e+00
9.263438224792480469e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.371428571428566556e+00
9.295764446258544922e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.367521367521362663e-02,-1.441758241758236636e+00
9.327120780944824219e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.160439560439556317e+00
9.358087539672851562e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.427862973983344830e-02,9.768009768009733307e-03,-1.371428571428566556e+00
9.389993906021118164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-5.860805860805839984e-03,-1.301098901098896476e+00
9.421238183975219727e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-5.860805860805839984e-03,-1.371428571428566556e+00
9.452932834625244141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-5.860805860805839984e-03,-1.371428571428566556e+00
9.485089540481567383e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.371428571428566556e+00
9.517034053802490234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,1.953601953601946661e-03,-1.371428571428566556e+00
9.548834085464477539e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.953601953601946661e-03,-1.301098901098896476e+00
9.580672740936279297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-1.758241758241751995e-02,-1.512087912087906716e+00
9.611916303634643555e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,-9.768009768009733307e-03,-1.582417582417576796e+00
9.643518209457397461e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.389715419241603911e-02,5.860805860805839984e-03,-1.441758241758236636e+00
9.675114870071411133e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.144502937361686179e-02,1.049084249084248910e+00,1.747692307692307168e+01
9.706365108489990234e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.295109483482104196e-01,1.908669108669108994e+00,1.438241758241758816e+01
9.738555431365966797e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.989394979781788919e-01,2.369719169719170182e+00,1.142857142857141639e+01
9.770426273345947266e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.782864118410017795e-01,2.404884004884005222e+00,9.529670329670324236e+00
9.802484035491943359e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.442816815442135692e-01,1.842246642246642807e+00,1.107692307692306599e+01
9.833944082260131836e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.079880979629209037e-01,2.189987789987789313e+00,1.016263736263735495e+01
9.866216659545898438e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.800869764248112403e-01,2.373626373626374075e+00,6.786813186813191123e+00
9.906664133071899414e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.601968413824671700e-01,2.553357753357753168e+00,6.857142857142861203e+00
9.937783241271972656e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.616693369954980142e-01,2.400976800976801329e+00,2.496703296703287833e+00
9.969851970672607422e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.341496910048057600e-01,2.264224664224665062e+00,3.199999999999988631e+00
1.000163388252258301e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.054856183718630547e-01,2.197802197802197099e+00,2.707692307692298073e+00
1.003896522521972656e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.726253147173270719e-01,2.037606837606837473e+00,5.978021978021956784e-01
1.007122707366943359e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.439612420843825902e-01,1.756288156288157154e+00,1.758241758241751995e-01
1.010332655906677246e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.954604409857328307e-01,1.451526251526251698e+00,-9.494505494505460774e-01
1.013507366180419922e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.037804226749065251e+00,1.138949938949938456e+00,-2.004395604395597275e+00
1.016696238517761230e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.068322270542457986e+00,8.068376068376075239e-01,-2.285714285714277594e+00
1.019860935211181641e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.087777523460745854e+00,4.200244200244203086e-01,-1.512087912087906716e+00
1.023100399971008301e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.095025558861676629e+00,6.056166056166034650e-02,-1.582417582417576796e+00
1.026293540000915527e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.092355230029754765e+00,-1.582417582417585677e-01,-1.723076923076916955e+00
1.029474163055419922e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.083962767986571762e+00,-3.418803418803415539e-01,-1.863736263736257115e+00
1.032597088813781738e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070611123826962441e+00,-5.020757020757020683e-01,-1.301098901098896476e+00
1.035775303840637207e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052681773098344209e+00,-6.427350427350431161e-01,-8.087912087912059178e-01
1.038930368423461914e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027504386968795203e+00,-9.826617826617827234e-01,-1.054945054945051197e-01
1.042399120330810547e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.935530632486457847e-01,-1.103785103785103416e+00,1.582417582417576796e+00
1.045524764060974121e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.561684596017396842e-01,-1.092063492063491736e+00,2.004395604395597275e+00
1.048702883720397949e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.206912336919206297e-01,-1.185836385836386064e+00,2.637362637362627993e+00
1.051824665069580078e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.825436789501797108e-01,-1.146764346764347131e+00,2.285714285714277594e+00
1.055019712448120117e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.482108796826128838e-01,-1.072527472527472270e+00,3.762637362637349270e+00
1.058181285858154297e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.131151293202112385e-01,-1.123321123321122883e+00,5.098901098901109208e+00
1.061306262016296387e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.791638056000618207e-01,-1.002197802197802190e+00,4.958241758241769048e+00
1.064519619941711426e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.516975661860083591e-01,-7.990231990231988490e-01,5.802197802197810006e+00
1.067640733718872070e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.272831311512923946e-01,-7.286935286935287692e-01,6.153846153846160405e+00
1.070837378501892090e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.066834515907522984e-01,-5.724053724053721481e-01,5.661538461538469846e+00
1.073960113525390625e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.918059052414733401e-01,-3.926739926739930553e-01,7.068131868131871443e+00
1.077155303955078125e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.822690165560381104e-01,-1.973137973137975010e-01,5.942857142857150166e+00
1.080302834510803223e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.784542610818640185e-01,-3.321123321123309324e-02,6.505494505494510804e+00
1.083479428291320801e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.784542610818640185e-01,-1.367521367521362663e-02,6.364835164835170644e+00
1.086700558662414551e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.784542610818640185e-01,-1.367521367521362663e-02,6.294505494505500565e+00
1.089848589897155762e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.803616388189510644e-01,1.230769230769226397e-01,6.224175824175830485e+00
1.093144774436950684e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.857022964827947931e-01,2.207570207570199727e-01,6.224175824175830485e+00
1.096328663825988770e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.918059052414733401e-01,1.191697191697187463e-01,5.942857142857150166e+00
1.099477291107177734e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.952391851682300228e-01,1.269841269841265330e-01,6.013186813186820245e+00
1.102600598335266113e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.005798428320737514e-01,2.051282051282043994e-01,5.591208791208799767e+00
1.105706214904785156e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.078278782330045260e-01,2.246642246642238661e-01,5.661538461538469846e+00
1.108897161483764648e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.146944380865178914e-01,2.168498168498160794e-01,5.520879120879129687e+00
1.112042284011840820e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.211795223926138476e-01,1.777777777777771462e-01,5.520879120879129687e+00
1.116085219383239746e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.261387045090401671e-01,1.543345543345537862e-01,5.380219780219789527e+00
1.119216203689575195e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.341496910048057600e-01,2.168498168498160794e-01,4.958241758241769048e+00
1.122341656684875488e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.398718242160668979e-01,1.308913308913304263e-01,4.958241758241769048e+00
1.125512433052062988e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.433051041428235806e-01,9.963369963369927973e-02,4.747252747252758809e+00
1.128685355186462402e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.467383840695802633e-01,1.191697191697187463e-01,4.887912087912098968e+00
1.131843090057373047e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.497901884489195368e-01,7.619047619047591979e-02,4.676923076923088729e+00
1.134966540336608887e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,2.148962148962141328e-02,4.676923076923088729e+00
1.138154244422912598e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.367521367521362663e-02,4.817582417582428889e+00
1.141311907768249512e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.953601953601946661e-03,4.817582417582428889e+00
1.144004106521606445e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-9.768009768009733307e-03,4.958241758241769048e+00
1.147166681289672852e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.953601953601946661e-03,4.817582417582428889e+00
1.150357198715209961e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.953601953601946661e-03,4.747252747252758809e+00
1.153528857231140137e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.953601953601946661e-03,4.887912087912098968e+00
1.156718087196350098e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.887912087912098968e+00
1.159930849075317383e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.887912087912098968e+00
1.163097143173217773e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.953601953601946661e-03,4.958241758241769048e+00
1.166243791580200195e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.887912087912098968e+00
1.169457507133483887e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.953601953601946661e-03,4.817582417582428889e+00
1.172614979743957520e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.367521367521362663e-02,4.887912087912098968e+00
1.175818800926208496e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,5.860805860805839984e-03,4.747252747252758809e+00
1.179027986526489258e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.887912087912098968e+00
1.182184672355651855e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-9.768009768009733307e-03,4.887912087912098968e+00
1.185360980033874512e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-9.768009768009733307e-03,4.747252747252758809e+00
1.188563299179077148e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,9.768009768009733307e-03,4.747252747252758809e+00
1.191687679290771484e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,1.953601953601946661e-03,4.887912087912098968e+00
1.194791245460510254e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.747252747252758809e+00
1.197833442687988281e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-9.768009768009733307e-03,4.887912087912098968e+00
1.199580025672912598e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,1.953601953601946661e-03,4.817582417582428889e+00
1.202746391296386719e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,1.953601953601946661e-03,4.887912087912098968e+00
1.205909705162048340e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,1.953601953601946661e-03,4.887912087912098968e+00
1.209109187126159668e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.887912087912098968e+00
1.212287855148315430e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-9.768009768009733307e-03,4.887912087912098968e+00
1.215457940101623535e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,1.953601953601946661e-03,4.817582417582428889e+00
1.218625974655151367e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.747252747252758809e+00
1.221841716766357422e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-1.953601953601946661e-03,4.887912087912098968e+00
1.225026369094848633e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,-5.860805860805839984e-03,4.887912087912098968e+00
1.228237295150756836e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.520790417334257683e-01,5.860805860805839984e-03,4.887912087912098968e+00
